example_id                                              | status  | run_time        |
./spec/requests/ideas_spec.rb[1:5:1]                    | passed  | 0.01437 seconds |
./spec/requests/ideas_spec.rb[1:5:2]                    | passed  | 0.01374 seconds |
./spec/requests/openai_suggestions_spec.rb[1:1:1]       | pending | 0.00001 seconds |
./spec/requests/pestel_analyses_spec.rb[1:1:1]          | pending | 0.00067 seconds |
./spec/requests/pestel_analyses_spec.rb[1:2:1]          | pending | 0.00049 seconds |
./spec/requests/pestel_analyses_spec.rb[1:3:1]          | passed  | 0.00752 seconds |
./spec/requests/pestel_analyses_spec.rb[1:4:1]          | pending | 0.00062 seconds |
./spec/requests/pestel_analyses_spec.rb[1:5:1:1]        | pending | 0.00103 seconds |
./spec/requests/pestel_analyses_spec.rb[1:5:1:2]        | pending | 0.00061 seconds |
./spec/requests/pestel_analyses_spec.rb[1:5:2:1]        | pending | 0.00108 seconds |
./spec/requests/pestel_analyses_spec.rb[1:5:2:2]        | pending | 0.00057 seconds |
./spec/requests/pestel_analyses_spec.rb[1:6:1:1]        | pending | 0.00062 seconds |
./spec/requests/pestel_analyses_spec.rb[1:6:1:2]        | pending | 0.00047 seconds |
./spec/requests/pestel_analyses_spec.rb[1:6:2:1]        | pending | 0.00052 seconds |
./spec/requests/pestel_analyses_spec.rb[1:7:1]          | pending | 0.00051 seconds |
./spec/requests/pestel_analyses_spec.rb[1:7:2]          | pending | 0.00048 seconds |
./spec/requests/pestel_analyzes_spec.rb[1:1:1]          | pending | 0.00001 seconds |
./spec/requests/swot_analyses_spec.rb[1:1:1]            | pending | 0.00068 seconds |
./spec/requests/swot_analyses_spec.rb[1:2:1]            | pending | 0.00058 seconds |
./spec/requests/swot_analyses_spec.rb[1:3:1]            | passed  | 0.00705 seconds |
./spec/requests/swot_analyses_spec.rb[1:4:1]            | pending | 0.00064 seconds |
./spec/requests/swot_analyses_spec.rb[1:5:1:1]          | pending | 0.0011 seconds  |
./spec/requests/swot_analyses_spec.rb[1:5:1:2]          | pending | 0.00057 seconds |
./spec/requests/swot_analyses_spec.rb[1:5:2:1]          | pending | 0.00093 seconds |
./spec/requests/swot_analyses_spec.rb[1:5:2:2]          | pending | 0.00066 seconds |
./spec/requests/swot_analyses_spec.rb[1:6:1:1]          | pending | 0.00074 seconds |
./spec/requests/swot_analyses_spec.rb[1:6:1:2]          | pending | 0.00046 seconds |
./spec/requests/swot_analyses_spec.rb[1:6:2:1]          | pending | 0.00051 seconds |
./spec/requests/swot_analyses_spec.rb[1:7:1]            | pending | 0.00049 seconds |
./spec/requests/swot_analyses_spec.rb[1:7:2]            | pending | 0.00046 seconds |
./spec/routing/articles_routing_spec.rb[1:1:1]          | passed  | 0.00092 seconds |
./spec/routing/articles_routing_spec.rb[1:1:2]          | passed  | 0.00065 seconds |
./spec/routing/articles_routing_spec.rb[1:1:3]          | passed  | 0.00067 seconds |
./spec/routing/articles_routing_spec.rb[1:1:4]          | passed  | 0.00081 seconds |
./spec/routing/articles_routing_spec.rb[1:1:5]          | passed  | 0.00063 seconds |
./spec/routing/articles_routing_spec.rb[1:1:6]          | passed  | 0.00066 seconds |
./spec/routing/articles_routing_spec.rb[1:1:7]          | passed  | 0.00067 seconds |
./spec/routing/articles_routing_spec.rb[1:1:8]          | passed  | 0.00064 seconds |
./spec/routing/brands_routing_spec.rb[1:1:1]            | passed  | 0.0008 seconds  |
./spec/routing/brands_routing_spec.rb[1:1:2]            | passed  | 0.00064 seconds |
./spec/routing/brands_routing_spec.rb[1:1:3]            | passed  | 0.00076 seconds |
./spec/routing/brands_routing_spec.rb[1:1:4]            | passed  | 0.0007 seconds  |
./spec/routing/brands_routing_spec.rb[1:1:5]            | passed  | 0.00062 seconds |
./spec/routing/brands_routing_spec.rb[1:1:6]            | passed  | 0.00069 seconds |
./spec/routing/brands_routing_spec.rb[1:1:7]            | passed  | 0.00058 seconds |
./spec/routing/brands_routing_spec.rb[1:1:8]            | passed  | 0.00056 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:1]    | passed  | 0.00072 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:2]    | passed  | 0.00066 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:3]    | passed  | 0.00073 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:4]    | passed  | 0.00078 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:5]    | passed  | 0.00061 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:6]    | passed  | 0.00079 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:7]    | passed  | 0.00083 seconds |
./spec/routing/business_ideas_routing_spec.rb[1:1:8]    | passed  | 0.00062 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:1]   | passed  | 0.00098 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:2]   | passed  | 0.00086 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:3]   | passed  | 0.00062 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:4]   | passed  | 0.00067 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:5]   | passed  | 0.00064 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:6]   | passed  | 0.00064 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:7]   | passed  | 0.00067 seconds |
./spec/routing/pestel_analyses_routing_spec.rb[1:1:8]   | passed  | 0.00071 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:1]     | passed  | 0.00082 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:2]     | passed  | 0.00061 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:3]     | passed  | 0.00063 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:4]     | passed  | 0.00069 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:5]     | passed  | 0.00076 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:6]     | passed  | 0.00082 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:7]     | passed  | 0.00076 seconds |
./spec/routing/swot_analyses_routing_spec.rb[1:1:8]     | passed  | 0.00084 seconds |
./spec/sidekiq/text_to_speach_job_spec.rb[1:1]          | pending | 0.00001 seconds |
./spec/system/page_title_spec.rb[1:1]                   | passed  | 0.01469 seconds |
./spec/views/articles/edit.html.erb_spec.rb[1:1]        | passed  | 3.47 seconds    |
./spec/views/articles/index.html.erb_spec.rb[1:1]       | passed  | 2.43 seconds    |
./spec/views/articles/new.html.erb_spec.rb[1:1]         | passed  | 0.0099 seconds  |
./spec/views/articles/show.html.erb_spec.rb[1:1]        | passed  | 1.56 seconds    |
./spec/views/brands/edit.html.erb_spec.rb[1:1]          | passed  | 0.02406 seconds |
./spec/views/brands/index.html.erb_spec.rb[1:1]         | passed  | 0.02778 seconds |
./spec/views/brands/new.html.erb_spec.rb[1:1]           | passed  | 0.01978 seconds |
./spec/views/brands/show.html.erb_spec.rb[1:1]          | passed  | 0.01167 seconds |
./spec/views/pestel_analyses/edit.html.erb_spec.rb[1:1] | passed  | 0.01232 seconds |
./spec/views/pestel_analyses/new.html.erb_spec.rb[1:1]  | passed  | 0.00442 seconds |
./spec/views/pestel_analyses/show.html.erb_spec.rb[1:1] | passed  | 0.01699 seconds |
./spec/views/swot_analyses/edit.html.erb_spec.rb[1:1]   | passed  | 0.01181 seconds |
./spec/views/swot_analyses/new.html.erb_spec.rb[1:1]    | passed  | 0.00937 seconds |
./spec/views/swot_analyses/show.html.erb_spec.rb[1:1]   | passed  | 0.00952 seconds |
